Date	EAN	SKU	Machine Type	SN Machine	SN Box	Country ("Free")		Client			Date				Sort
27.04.2016 13:37:32	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	46462	5U13160816000C00	MONTAGE		ISS France			27	4	2016	13:37:32	20160427
27.04.2016 12:23:12	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46684	5U13160D11001000	MONTAGE		ISS Global			27	4	2016	12:23:12	20160427
27.04.2016 06:48:03	7615400203895	7518096	TASKI swingo 4000	5169	5U13160D19001200	FIN		SOL Palvelut Oy			27	4	2016	6:48:03	20160427
28.04.2016 06:43:42	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	45732	5U13160604001000	FIN		ISS Finland			28	4	2016	6:43:42	20160428
28.04.2016 12:56:49	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46413	5U13160611001100	MONTAGE		ISS Belgium			28	4	2016	12:56:49	20160428
28.04.2016 12:17:57	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46802	5U13160803000C00	MONTAGE		ISS Belgium			28	4	2016	12:17:57	20160428
28.04.2016 08:19:08	7615400502721	8004740	TASKI swingo 2500	11827	5U13160B09000900	FIN		Promotion Finland			28	4	2016	8:19:08	20160428
28.04.2016 14:55:26	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46697	5U13160D0A001700	MONTAGE		ISS Austria			28	4	2016	14:55:26	20160428
28.04.2016 12:06:35	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46797	5U13160D0C001900	MONTAGE		Promotion Slovenia			28	4	2016	12:06:35	20160428
28.04.2016 13:38:44	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1655	5U13160D0E001300	MONTAGE		ISS France			28	4	2016	13:38:44	20160428
29.04.2016 13:02:19	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	46356	5U1316030F000E00	MONTAGE		ISS France			29	4	2016	13:02:19	20160429
29.04.2016 10:53:03	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46696	5U13160319001000	MONTAGE		ISS France			29	4	2016	10:53:03	20160429
29.04.2016 11:00:19	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46696	5U13160319001000	MONTAGE		ISS France			29	4	2016	11:00:19	20160429
29.04.2016 12:37:59	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	46358	5U13160610001300	MONTAGE		ISS France			29	4	2016	12:37:59	20160429
29.04.2016 13:26:52	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	46463	5U13160616001500	MONTAGE		ISS France			29	4	2016	13:26:52	20160429
29.04.2016 11:28:39	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1603	5U13160D03001200	FIN		ISS Finland			29	4	2016	11:28:39	20160429
29.04.2016 11:16:41	7615400502721	8004740	TASKI swingo 2500	11826	5U13160D07001100	FIN		RTK-Palvelu Oy			29	4	2016	11:16:41	20160429
29.04.2016 11:14:36	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1507	5U13160D14001400	FIN		ISS Finland			29	4	2016	11:14:36	20160429
02.05.2016 07:32:30	7615400203895	7518096	TASKI swingo 4000	5189	5U13160606000F00	FIN		SOL Palvelut Oy			2	5	2016	7:32:30	20160502
03.05.2016 10:17:19	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10160	5U13160305000C00	MONTAGE		ISS Austria			3	5	2016	10:17:19	20160503
03.05.2016 13:53:42	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46803	5U13160611000E00	MONTAGE		ISS Netherlands			3	5	2016	13:53:42	20160503
03.05.2016 13:36:12	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46691	5U13160817000C00	MONTAGE		ISS Netherlands			3	5	2016	13:36:12	20160503
03.05.2016 13:13:24	7615400204076	7518367	TASKI swingo 455 B BMS EURO	19611	5U13160C01000F00	MONTAGE		ISS Netherlands			3	5	2016	13:13:24	20160503
03.05.2016 10:39:20	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	46559	5U13160C0F000100	MONTAGE		ISS Austria			3	5	2016	10:39:20	20160503
03.05.2016 12:57:33	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	46711	5U13160D0C001700	MONTAGE		ISS France			3	5	2016	12:57:33	20160503
03.05.2016 07:39:39	7615400203895	7518096	TASKI swingo 4000	5186	5U13160D18001200	FIN		SOL Palvelut Oy			3	5	2016	7:39:39	20160503
03.05.2016 07:46:45	7615400203895	7518096	TASKI swingo 4000	5186	5U13160D18001200	FIN		SOL Palvelut Oy			3	5	2016	7:46:45	20160503
04.05.2016 08:41:45	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1614	4X16160816000600	FIN		RTK-Palvelu Oy			4	5	2016	8:41:45	20160504
04.05.2016 09:34:31	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46326	5U13160306000D00	DK		Alliance +			4	5	2016	9:34:31	20160504
04.05.2016 07:17:40	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46703	5U1316030D001000	MONTAGE		ISS Netherlands			4	5	2016	7:17:40	20160504
04.05.2016 08:43:59	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46800	5U13160311000D00	MONTAGE		ISS Netherlands			4	5	2016	8:43:59	20160504
04.05.2016 10:56:21	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46040	5U13160315000F00	DK		Alliance +			4	5	2016	10:56:21	20160504
04.05.2016 07:43:06	7615400203420	7517576	TASKI swingo 1255 B Power BMS EBU DK	45440	5U13160318000D00	DK		Alliance +			4	5	2016	7:43:06	20160504
04.05.2016 13:21:08	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	46715	5U1316060A001000	MONTAGE		ISS France			4	5	2016	13:21:08	20160504
04.05.2016 11:17:09	7615400219483	7523356	TASKI swingo XP-R BMS EURO	2719	5U1316060E001600	NORWAY		ISS Norway			4	5	2016	11:17:09	20160504
04.05.2016 08:04:08	7615400203895	7518096	TASKI swingo 4000	5187	5U13160618001200	FIN		RTK-Palvelu Oy			4	5	2016	8:04:08	20160504
04.05.2016 10:09:59	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	46640	5U13160815000C00	MONTAGE		ISS France			4	5	2016	10:09:59	20160504
04.05.2016 11:51:25	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	45606	5U13160C07000700	DK		Alliance +			4	5	2016	11:51:25	20160504
04.05.2016 12:00:45	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	45606	5U13160C07000700	DK		Alliance +			4	5	2016	12:00:45	20160504
04.05.2016 11:30:24	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46044	5U13160C0E000700	DK		Alliance +			4	5	2016	11:30:24	20160504
04.05.2016 11:09:19	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46041	5U13160C11000300	DK		Alliance +			4	5	2016	11:09:19	20160504
04.05.2016 11:18:47	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46328	5U13160C16000600	DK		Alliance +			4	5	2016	11:18:47	20160504
04.05.2016 09:14:49	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46244	5U13160C17000700	DK		Alliance +			4	5	2016	9:14:49	20160504
04.05.2016 11:45:20	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46043	5U13160D0F001300	DK		Alliance +			4	5	2016	11:45:20	20160504
04.05.2016 08:00:41	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46799	5U13160D11001300	MONTAGE		ISS Netherlands			4	5	2016	8:00:41	20160504
04.05.2016 11:52:24	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	45605	5U13160D13001500	DK		Alliance +			4	5	2016	11:52:24	20160504
04.05.2016 12:01:23	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	45605	5U13160D13001500	DK		Alliance +			4	5	2016	12:01:23	20160504
04.05.2016 09:16:28	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	46246	5U13160D18001300	DK		Alliance +			4	5	2016	9:16:28	20160504
09.05.2016 09:53:18	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10194	5U13160304000C00	MONTAGE		ISS Austria			9	5	2016	9:53:18	20160509
09.05.2016 08:13:58	7615400202782	7516834	TASKI swingo 1255 B Power BMS EBU EURO	47163	5U1316060B000F00	MONTAGE		Diversey Utrecht, EPC			9	5	2016	8:13:58	20160509
09.05.2016 12:19:13	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46775	5U13160C06001000	MONTAGE		ISS Belgium			9	5	2016	12:19:13	20160509
09.05.2016 12:22:17	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46775	5U13160C06001000	MONTAGE		ISS Belgium			9	5	2016	12:22:17	20160509
09.05.2016 08:58:52	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	46714	5U13160D0E001700	MONTAGE		ISS Austria			9	5	2016	8:58:52	20160509
10.05.2016 09:49:24	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10075	5U1316060D001200	ES		ISS Spain			10	5	2016	9:49:24	20160510
10.05.2016 07:48:46	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46807	5U13160802000C00	MONTAGE		Promotion Slovenia			10	5	2016	7:48:46	20160510
10.05.2016 07:55:10	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46807	5U13160802000C00	MONTAGE		Promotion Slovenia			10	5	2016	7:55:10	20160510
10.05.2016 06:24:25	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1663	5U13160802000D00	MONTAGE		SGG Hamburg			10	5	2016	6:24:25	20160510
10.05.2016 07:23:09	7615400204076	7518367	TASKI swingo 455 B BMS EURO	19619	5U13160D10000200	MONTAGE		ISS Netherlands			10	5	2016	7:23:09	20160510
11.05.2016 14:51:09	7615400502721	8004740	TASKI swingo 2500	11740	5U13160D04001100	ES		Eulen			11	5	2016	14:51:09	20160511
12.05.2016 15:33:39	7615400202737	7516829	TASKI swingo 1255 B Power	46282	5U13160609001600	CZ		Ahold CZ			12	5	2016	15:33:39	20160512
12.05.2016 15:30:37	7615400202737	7516829	TASKI swingo 1255 B Power	45900	5U1316080F000C00	CZ		Diversey stock Muenchwilen			12	5	2016	15:30:37	20160512
12.05.2016 15:14:58	7615400202737	7516829	TASKI swingo 1255 B Power	46127	5U13160D03001100	CZ		Ahold CZ			12	5	2016	15:14:58	20160512
12.05.2016 15:13:32	7615400202737	7516829	TASKI swingo 1255 B Power	46129	5U13160D0B001100	CZ		Ahold CZ			12	5	2016	15:13:32	20160512
12.05.2016 15:18:44	7615400202737	7516829	TASKI swingo 1255 B Power	46130	5U1316190F001600	CZ		Ahold CZ			12	5	2016	15:18:44	20160512
13.05.2016 12:09:35	7615400202232	7515883	TASKI swingo 1650 BMS EURO	9998	5U1316080C000D00	NORWAY		ISS Norway			13	5	2016	12:09:35	20160513
16.05.2016 06:41:03	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1659	5U13160C0B000100	FIN		ISS Finland			16	5	2016	6:41:03	20160516
16.05.2016 06:46:58	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1659	5U13160C0B000100	FIN		ISS Finland			16	5	2016	6:46:58	20160516
17.05.2016 09:07:00	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1669	4X1616190F001400	MONTAGE		ISS France			17	5	2016	9:07:00	20160517
18.05.2016 07:38:14	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47107	4X16160119001100	MONTAGE		ISS Belgium			18	5	2016	7:38:14	20160518
20.05.2016 19:55:43	7615400203376	7517571	TASKI swingo 855 B Power	41579	5U13160307000D00	US		Walgreens			20	5	2016	19:55:43	20160520
20.05.2016 14:42:41	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	46650	5U13160616001600	MONTAGE		ISS Austria			20	5	2016	14:42:41	20160520
20.05.2016 19:04:48	7615400203376	7517571	TASKI swingo 855 B Power	41579	5U13160C16000700	US		Diversey Utrecht, EPC			20	5	2016	19:04:48	20160520
20.05.2016 07:24:55	7615400203895	7518096	TASKI swingo 4000	5283	5U13160D15001100	MONTAGE		ISS Belgium			20	5	2016	7:24:55	20160520
20.05.2016 17:38:56	7615400218813	7523119	TASKI swingo 855 R NA	33205	5U1316190F001400	US		Promotion US			20	5	2016	17:38:56	20160520
23.05.2016 12:46:03	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	47244	5U13160216000600	MONTAGE		Diversey Deutschland			23	5	2016	12:46:03	20160523
23.05.2016 10:23:18	7615400219483	7523356	TASKI swingo XP-R BMS EURO	2830	5U13160311000A00	MONTAGE		ISS France			23	5	2016	10:23:18	20160523
23.05.2016 09:35:42	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	47173	5U13160C0B000400	MONTAGE		ISS France			23	5	2016	9:35:42	20160523
23.05.2016 12:20:43	7615400202690	7516825	TASKI swingo 755 B Economy BMS EURO	47319	5U13160D11001500	MONTAGE		Diversey Deutschland			23	5	2016	12:20:43	20160523
23.05.2016 13:23:41	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	47246	5U13161804000400	MONTAGE		Diversey Deutschland			23	5	2016	13:23:41	20160523
23.05.2016 12:57:57	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	47245	5U13161805000200	MONTAGE		Diversey Deutschland			23	5	2016	12:57:57	20160523
23.05.2016 14:36:14	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1714	5U1316190B001700	MONTAGE		SGG Hamburg			23	5	2016	14:36:14	20160523
23.05.2016 14:36:14	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1714	5U1316190B001700	MONTAGE		SGG Hamburg			23	5	2016	14:36:14	20160523
24.05.2016 12:11:59	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	46647	5U13160D0D001900	MONTAGE		ISS France			24	5	2016	12:11:59	20160524
25.05.2016 11:48:50	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46774	5U13160612001300	NORWAY		ISS Norway			25	5	2016	11:48:50	20160525
25.05.2016 11:26:13	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1616	5U13160C12000700	NORWAY		ISS Norway			25	5	2016	11:26:13	20160525
26.05.2016 08:13:23	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47100	5U13160312000E00	FIN		SOL Palvelut Oy			26	5	2016	8:13:23	20160526
27.05.2016 09:41:13	7615400204076	7518367	TASKI swingo 455 B BMS EURO	19782	4X16160408000900	MONTAGE		ISS Belgium			27	5	2016	9:41:13	20160527
27.05.2016 06:17:34	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47265	4X16161817000A00	FIN		ISS Finland			27	5	2016	6:17:34	20160527
27.05.2016 07:20:23	7615400502721	8004740	TASKI swingo 2500	10392	5U1316061A001000	FIN		ISS Finland			27	5	2016	7:20:23	20160527
27.05.2016 10:17:16	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1658	5U13160D14001700	FIN		ISS Finland			27	5	2016	10:17:16	20160527
30.05.2016 09:06:16	7615400204076	7518367	TASKI swingo 455 B BMS EURO	19599	4X16160B0A000F00	FIN		ISS Finland			30	5	2016	9:06:16	20160530
30.05.2016 12:09:51	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	46347	4X16160C0D000300	FIN		SOL Palvelut Oy			30	5	2016	12:09:51	20160530
30.05.2016 12:35:20	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1657	4X16161907001100	FIN		SOL Palvelut Oy			30	5	2016	12:35:20	20160530
30.05.2016 14:28:04	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	47365	5U13160208000500	DK		Alliance +			30	5	2016	14:28:04	20160530
30.05.2016 08:50:25	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	45906	5U13160304000B00	FIN		ISS Finland			30	5	2016	8:50:25	20160530
30.05.2016 08:48:56	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46404	5U13160602001200	FIN		ISS Finland			30	5	2016	8:48:56	20160530
30.05.2016 11:53:15	7615400204489	7518692	TASKI swingo 1650 R	10217	5U1316060F001700	HU	x	Promotion Hungary			30	5	2016	11:53:15	20160530
30.05.2016 08:50:38	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	45909	5U13160612001400	FIN		ISS Finland			30	5	2016	8:50:38	20160530
30.05.2016 12:42:55	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	47359	5U1316061A000F00	DK		Alliance +			30	5	2016	12:42:55	20160530
30.05.2016 08:46:49	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46409	5U13160800000E00	FIN		ISS Finland			30	5	2016	8:46:49	20160530
30.05.2016 12:18:48	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	47369	5U13160B14000A00	DK		Alliance +			30	5	2016	12:18:48	20160530
30.05.2016 14:37:26	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	47369	5U13160B14000A00	DK		Alliance +			30	5	2016	14:37:26	20160530
30.05.2016 09:17:18	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10185	5U13160D0D001700	MONTAGE		ISS France			30	5	2016	9:17:18	20160530
30.05.2016 12:44:37	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	47358	5U13161816000C00	DK		Alliance +			30	5	2016	12:44:37	20160530
30.05.2016 12:19:55	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	47364	5U13161911001400	DK		Alliance +			30	5	2016	12:19:55	20160530
31.05.2016 11:49:41	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	41050	5U13160304001300	FIN		ISS Finland			31	5	2016	11:49:41	20160531
31.05.2016 11:49:21	7615400204489	7518692	TASKI swingo 1650 R	10199	5U13160606001100	HU		Promotion Hungary			31	5	2016	11:49:21	20160531
31.05.2016 15:41:13	7615400204489	7518692	TASKI swingo 1650 R	10199	5U13160606001100	HU		Promotion Hungary			31	5	2016	15:41:13	20160531
31.05.2016 08:34:12	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47277	5U1316060F000E00	MONTAGE		ISS France			31	5	2016	8:34:12	20160531
31.05.2016 15:37:52	7615400204489	7518692	TASKI swingo 1650 R	10207	5U1316060F001300	HU		Promotion Hungary			31	5	2016	15:37:52	20160531
31.05.2016 15:36:12	7615400204489	7518692	TASKI swingo 1650 R	10217	5U1316060F001700	HU		Promotion Hungary			31	5	2016	15:36:12	20160531
31.05.2016 12:14:50	7615400204489	7518692	TASKI swingo 1650 R	10205	5U13160808000D00	HU		Promotion Hungary			31	5	2016	12:14:50	20160531
31.05.2016 12:21:09	7615400204489	7518692	TASKI swingo 1650 R	10219	5U13160C04000F00	HU		Promotion Hungary			31	5	2016	12:21:09	20160531
31.05.2016 11:49:18	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1670	5U13160C18000600	FIN		ISS Finland			31	5	2016	11:49:18	20160531
31.05.2016 11:28:07	7615400204489	7518692	TASKI swingo 1650 R	10216	5U13160C19000600	HU		Promotion Hungary			31	5	2016	11:28:07	20160531
31.05.2016 15:31:24	7615400204489	7518692	TASKI swingo 1650 R	10206	5U13160D13001800	HU		Promotion Hungary			31	5	2016	15:31:24	20160531
31.05.2016 11:05:38	7615400204489	7518692	TASKI swingo 1650 R	10218	5U13161417000900	HU	x	Promotion Hungary			31	5	2016	11:05:38	20160531
01.06.2016 07:28:29	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	47507	5U13160302001100	MONTAGE		Promotion Austria			1	6	2016	7:28:29	20160601
01.06.2016 06:05:10	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46423	5U13160C14000500	FIN		ISS Finland			1	6	2016	6:05:10	20160601
01.06.2016 12:20:52	7615400203895	7518096	TASKI swingo 4000	5182	5U13160D16000300	NORWAY		ISS Norway			1	6	2016	12:20:52	20160601
01.06.2016 14:09:55	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1726	5U13161907001600	MONTAGE		Diversey Utrecht, EPC			1	6	2016	14:09:55	20160601
02.06.2016 08:03:56	7615400204489	7518692	TASKI swingo 1650 R	10200	5U1316030F000900	HU		Promotion Hungary			2	6	2016	8:03:56	20160602
02.06.2016 15:10:45	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47558	5U13160613000F00	MONTAGE		ISS Belgium			2	6	2016	15:10:45	20160602
02.06.2016 12:30:01	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1628	5U13160B06000A00	NORWAY		ISS Norway			2	6	2016	12:30:01	20160602
02.06.2016 14:42:09	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47568	5U13161801000700	MONTAGE		ISS Belgium			2	6	2016	14:42:09	20160602
02.06.2016 14:31:31	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47280	5U13161805000700	MONTAGE		ISS France			2	6	2016	14:31:31	20160602
03.06.2016 08:38:29	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46003	5U1316150C000800	NORWAY		ISS Norway			3	6	2016	8:38:29	20160603
06.06.2016 10:37:40	7615400203895	7518096	TASKI swingo 4000	5252	5U13160208000600	FIN		RTK-Palvelu Oy			6	6	2016	10:37:40	20160606
06.06.2016 12:25:11	7615400204076	7518367	TASKI swingo 455 B BMS EURO	20015	5U1316030F001000	MONTAGE		ISS Belgium			6	6	2016	12:25:11	20160606
06.06.2016 06:47:24	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10214	5U1316031A000F00	MONTAGE		ISS France			6	6	2016	6:47:24	20160606
06.06.2016 05:55:56	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10212	5U1316080B000D00	MONTAGE		ISS France			6	6	2016	5:55:56	20160606
06.06.2016 14:17:51	7615400204076	7518367	TASKI swingo 455 B BMS EURO	19993	5U13160D06001200	MONTAGE		ISS Belgium			6	6	2016	14:17:51	20160606
06.06.2016 14:24:33	7615400204076	7518367	TASKI swingo 455 B BMS EURO	19993	5U13160D06001200	MONTAGE		ISS Belgium			6	6	2016	14:24:33	20160606
06.06.2016 15:31:49	7615400219506	7523358	TASKI swingo XP-R BMS SEV	2793	5U13161910001100	MONTAGE		Promotion Switzerland			6	6	2016	15:31:49	20160606
07.06.2016 06:43:05	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47105	5U13160305001200	FIN		RTK-Palvelu Oy			7	6	2016	6:43:05	20160607
07.06.2016 09:18:55	7615400204076	7518367	TASKI swingo 455 B BMS EURO	20001	5U13160606001500	MONTAGE		ISS Belgium			7	6	2016	9:18:55	20160607
07.06.2016 07:26:04	7615400203895	7518096	TASKI swingo 4000	5207	5U13160D10001100	FIN		RTK-Palvelu Oy			7	6	2016	7:26:04	20160607
07.06.2016 06:47:40	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47106	5X08500E0D000D00	FIN		RTK-Palvelu Oy			7	6	2016	6:47:40	20160607
08.06.2016 12:11:20	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1442	5U13160210000600	NORWAY		ISS Norway			8	6	2016	12:11:20	20160608
08.06.2016 11:58:33	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1627	5U1316030B000C00	NORWAY		ISS Norway			8	6	2016	11:58:33	20160608
08.06.2016 08:44:43	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	47749	5U13160313000600	MONTAGE		Diversey Utrecht, EPC			8	6	2016	8:44:43	20160608
08.06.2016 14:39:06	7615400203048	7517023	TASKI swingo 755 B Power BMS SEV	46966	5U13160313000C00	MONTAGE		Promotion Switzerland			8	6	2016	14:39:06	20160608
08.06.2016 12:09:40	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	46002	5U13160614001700	NORWAY		ISS Norway			8	6	2016	12:09:40	20160608
08.06.2016 14:04:43	7615400204076	7518367	TASKI swingo 455 B BMS EURO	20020	5U13160C02000600	MONTAGE		Diversey Utrecht, EPC			8	6	2016	14:04:43	20160608
08.06.2016 14:56:20	7615400220427	7523532	TASKI swingo 955 B Power BMS SEV	47499	5U13160C0F000300	MONTAGE		Promotion Switzerland			8	6	2016	14:56:20	20160608
